weight,threshold,accuracy,accusation_error,tps,tns,fps,fns
Exp λ=0.0,0.03903903903903904,0.956615467528968,0.5,3549,1,160,1
Exp λ=0.0,0.04004004004004004,0.956615467528968,0.5,3549,1,160,1
Exp λ=0.0,0.04104104104104104,0.956615467528968,0.5,3549,1,160,1
Exp λ=0.0,0.04204204204204204,0.956615467528968,0.5,3549,1,160,1
Exp λ=0.0,0.043043043043043044,0.956615467528968,0.5,3549,1,160,1
Exp λ=0.0,0.044044044044044044,0.9568849366747507,0.4,3548,3,158,2
Exp λ=0.0,0.04504504504504504,0.9568849366747507,0.4,3548,3,158,2
Exp λ=0.0,0.04604604604604605,0.956615467528968,0.5,3547,3,158,3
Exp λ=0.0,0.04704704704704705,0.956615467528968,0.5,3547,3,158,3
Exp λ=0.0,0.04804804804804805,0.9563459983831851,0.5714285714285714,3546,3,158,4
Exp λ=0.0,0.04904904904904905,0.9563459983831851,0.5714285714285714,3546,3,158,4
Exp λ=0.0,0.050050050050050046,0.9563459983831851,0.5714285714285714,3546,3,158,4
Exp λ=0.0,0.05105105105105105,0.9563459983831851,0.5714285714285714,3546,3,158,4
Exp λ=0.0,0.05205205205205205,0.9563459983831851,0.5714285714285714,3546,3,158,4
Exp λ=0.0,0.05305305305305305,0.9563459983831851,0.5714285714285714,3546,3,158,4
Exp λ=0.0,0.05405405405405406,0.956615467528968,0.5,3546,4,157,4
Exp λ=0.0,0.055055055055055056,0.956615467528968,0.5,3546,4,157,4
Exp λ=0.0,0.056056056056056056,0.9563459983831851,0.5555555555555556,3545,4,157,5
Exp λ=0.0,0.057057057057057055,0.9563459983831851,0.5555555555555556,3545,4,157,5
Exp λ=0.0,0.058058058058058054,0.9563459983831851,0.5555555555555556,3545,4,157,5
Exp λ=0.0,0.05905905905905906,0.9563459983831851,0.5555555555555556,3545,4,157,5
Exp λ=0.0,0.06006006006006006,0.956615467528968,0.5,3545,5,156,5
Exp λ=0.0,0.06106106106106106,0.9568849366747507,0.45454545454545453,3545,6,155,5
Exp λ=0.0,0.062062062062062065,0.956615467528968,0.5,3544,6,155,6
Exp λ=0.0,0.06306306306306306,0.956615467528968,0.5,3544,6,155,6
Exp λ=0.0,0.06406406406406406,0.9571544058205336,0.42857142857142855,3544,8,153,6
Exp λ=0.0,0.06506506506506507,0.9574238749663163,0.4,3544,9,152,6
Exp λ=0.0,0.06606606606606606,0.9574238749663163,0.4,3544,9,152,6
Exp λ=0.0,0.06706706706706707,0.9574238749663163,0.4,3544,9,152,6
Exp λ=0.0,0.06806806806806806,0.9576933441120992,0.375,3544,10,151,6
Exp λ=0.0,0.06906906906906907,0.9576933441120992,0.375,3544,10,151,6
Exp λ=0.0,0.07007007007007007,0.9576933441120992,0.375,3544,10,151,6
Exp λ=0.0,0.07107107107107107,0.9576933441120992,0.375,3544,10,151,6
Exp λ=0.0,0.07207207207207207,0.9576933441120992,0.375,3544,10,151,6
Exp λ=0.0,0.07307307307307308,0.9574238749663163,0.4117647058823529,3543,10,151,7
Exp λ=0.0,0.07407407407407407,0.9574238749663163,0.4117647058823529,3543,10,151,7
Exp λ=0.0,0.07507507507507508,0.9574238749663163,0.4117647058823529,3543,10,151,7
Exp λ=0.0,0.07607607607607608,0.9568849366747507,0.47368421052631576,3541,10,151,9
Exp λ=0.0,0.07707707707707707,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.07807807807807808,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.07907907907907907,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.08008008008008008,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.08108108108108109,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.08208208208208208,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.08308308308308308,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.08408408408408408,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.08508508508508508,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.08608608608608609,0.956615467528968,0.5,3540,10,151,10
Exp λ=0.0,0.08708708708708708,0.9563459983831851,0.5238095238095238,3539,10,151,11
Exp λ=0.0,0.08808808808808809,0.9563459983831851,0.5238095238095238,3539,10,151,11
Exp λ=0.0,0.0890890890890891,0.9563459983831851,0.5238095238095238,3539,10,151,11
Exp λ=0.0,0.09009009009009009,0.9563459983831851,0.5238095238095238,3539,10,151,11
Exp λ=0.0,0.09109109109109109,0.9563459983831851,0.5238095238095238,3539,10,151,11
Exp λ=0.0,0.0920920920920921,0.9558070600916195,0.5652173913043478,3537,10,151,13
Exp λ=0.0,0.09309309309309309,0.9558070600916195,0.5652173913043478,3537,10,151,13
Exp λ=0.0,0.0940940940940941,0.9558070600916195,0.5652173913043478,3537,10,151,13
Exp λ=0.0,0.09509509509509509,0.9558070600916195,0.5652173913043478,3537,10,151,13
Exp λ=0.0,0.0960960960960961,0.9558070600916195,0.56,3536,11,150,14
Exp λ=0.0,0.0970970970970971,0.9558070600916195,0.56,3536,11,150,14
Exp λ=0.0,0.0980980980980981,0.9555375909458367,0.5769230769230769,3535,11,150,15
Exp λ=0.0,0.0990990990990991,0.9555375909458367,0.5769230769230769,3535,11,150,15
Exp λ=0.0,0.10010010010010009,0.9555375909458367,0.5769230769230769,3535,11,150,15
Exp λ=0.0,0.1011011011011011,0.9552681218000539,0.5925925925925926,3534,11,150,16
Exp λ=0.0,0.1021021021021021,0.9555375909458367,0.5714285714285714,3534,12,149,16
Exp λ=0.0,0.1031031031031031,0.9555375909458367,0.5714285714285714,3534,12,149,16
Exp λ=0.0,0.1041041041041041,0.9555375909458367,0.5714285714285714,3534,12,149,16
Exp λ=0.0,0.10510510510510511,0.9558070600916195,0.5517241379310345,3534,13,148,16
Exp λ=0.0,0.1061061061061061,0.9555375909458367,0.5666666666666667,3533,13,148,17
Exp λ=0.0,0.10710710710710711,0.9555375909458367,0.5666666666666667,3533,13,148,17
Exp λ=0.0,0.10810810810810811,0.9555375909458367,0.5666666666666667,3533,13,148,17
Exp λ=0.0,0.1091091091091091,0.9552681218000539,0.5806451612903226,3532,13,148,18
Exp λ=0.0,0.11011011011011011,0.9552681218000539,0.5806451612903226,3532,13,148,18
Exp λ=0.0,0.1111111111111111,0.9552681218000539,0.5806451612903226,3532,13,148,18
Exp λ=0.0,0.11211211211211211,0.9552681218000539,0.5806451612903226,3532,13,148,18
Exp λ=0.0,0.11311311311311312,0.9552681218000539,0.5806451612903226,3532,13,148,18
Exp λ=0.0,0.11411411411411411,0.9555375909458367,0.5625,3532,14,147,18
Exp λ=0.0,0.11511511511511512,0.9555375909458367,0.5625,3532,14,147,18
Exp λ=0.0,0.11611611611611611,0.9558070600916195,0.5454545454545454,3532,15,146,18
Exp λ=0.0,0.11711711711711711,0.9558070600916195,0.5454545454545454,3532,15,146,18
Exp λ=0.0,0.11811811811811812,0.9560765292374023,0.5294117647058824,3532,16,145,18
Exp λ=0.0,0.11911911911911911,0.9560765292374023,0.5294117647058824,3532,16,145,18
Exp λ=0.0,0.12012012012012012,0.9563459983831851,0.5142857142857142,3532,17,144,18
Exp λ=0.0,0.12112112112112113,0.9560765292374023,0.5277777777777778,3531,17,144,19
Exp λ=0.0,0.12212212212212212,0.9560765292374023,0.5277777777777778,3531,17,144,19
Exp λ=0.0,0.12312312312312312,0.9560765292374023,0.5277777777777778,3531,17,144,19
Exp λ=0.0,0.12412412412412413,0.9560765292374023,0.5277777777777778,3531,17,144,19
Exp λ=0.0,0.12512512512512514,0.9563459983831851,0.5135135135135135,3531,18,143,19
Exp λ=0.0,0.12612612612612611,0.9563459983831851,0.5135135135135135,3531,18,143,19
Exp λ=0.0,0.12712712712712712,0.9558070600916195,0.5384615384615384,3529,18,143,21
Exp λ=0.0,0.12812812812812813,0.9563459983831851,0.5121951219512195,3529,20,141,21
Exp λ=0.0,0.12912912912912913,0.9563459983831851,0.5121951219512195,3529,20,141,21
Exp λ=0.0,0.13013013013013014,0.9563459983831851,0.5121951219512195,3529,20,141,21
Exp λ=0.0,0.13113113113113112,0.9563459983831851,0.5121951219512195,3529,20,141,21
Exp λ=0.0,0.13213213213213212,0.956615467528968,0.5,3529,21,140,21
Exp λ=0.0,0.13313313313313313,0.956615467528968,0.5,3529,21,140,21
Exp λ=0.0,0.13413413413413414,0.9568849366747507,0.4883720930232558,3529,22,139,21
Exp λ=0.0,0.13513513513513514,0.9568849366747507,0.4883720930232558,3529,22,139,21
Exp λ=0.0,0.13613613613613612,0.956615467528968,0.5,3528,22,139,22
Exp λ=0.0,0.13713713713713713,0.9568849366747507,0.4888888888888889,3528,23,138,22
Exp λ=0.0,0.13813813813813813,0.9571544058205336,0.4782608695652174,3528,24,137,22
Exp λ=0.0,0.13913913913913914,0.9571544058205336,0.4791666666666667,3527,25,136,23
Exp λ=0.0,0.14014014014014015,0.9568849366747507,0.4897959183673469,3526,25,136,24
Exp λ=0.0,0.14114114114114115,0.9571544058205336,0.48,3526,26,135,24
Exp λ=0.0,0.14214214214214213,0.9571544058205336,0.48,3526,26,135,24
Exp λ=0.0,0.14314314314314314,0.9571544058205336,0.48,3526,26,135,24
Exp λ=0.0,0.14414414414414414,0.9571544058205336,0.48,3526,26,135,24
Exp λ=0.0,0.14514514514514515,0.9571544058205336,0.48,3526,26,135,24
Exp λ=0.0,0.14614614614614616,0.9571544058205336,0.48148148148148145,3524,28,133,26
Exp λ=0.0,0.14714714714714713,0.9568849366747507,0.4909090909090909,3523,28,133,27
Exp λ=0.0,0.14814814814814814,0.9571544058205336,0.48214285714285715,3523,29,132,27
Exp λ=0.0,0.14914914914914915,0.9574238749663163,0.47368421052631576,3523,30,131,27
Exp λ=0.0,0.15015015015015015,0.9574238749663163,0.47368421052631576,3523,30,131,27
Exp λ=0.0,0.15115115115115116,0.9571544058205336,0.4827586206896552,3522,30,131,28
Exp λ=0.0,0.15215215215215216,0.9571544058205336,0.48333333333333334,3521,31,130,29
Exp λ=0.0,0.15315315315315314,0.9574238749663163,0.47540983606557374,3521,32,129,29
Exp λ=0.0,0.15415415415415415,0.9574238749663163,0.47619047619047616,3520,33,128,30
Exp λ=0.0,0.15515515515515516,0.9574238749663163,0.47619047619047616,3520,33,128,30
Exp λ=0.0,0.15615615615615616,0.9574238749663163,0.47619047619047616,3520,33,128,30
Exp λ=0.0,0.15715715715715717,0.9574238749663163,0.47619047619047616,3520,33,128,30
Exp λ=0.0,0.15815815815815815,0.9574238749663163,0.47619047619047616,3520,33,128,30
Exp λ=0.0,0.15915915915915915,0.9571544058205336,0.484375,3519,33,128,31
Exp λ=0.0,0.16016016016016016,0.9571544058205336,0.484375,3519,33,128,31
Exp λ=0.0,0.16116116116116116,0.9571544058205336,0.484375,3519,33,128,31
Exp λ=0.0,0.16216216216216217,0.9571544058205336,0.484375,3519,33,128,31
Exp λ=0.0,0.16316316316316315,0.9571544058205336,0.484375,3519,33,128,31
Exp λ=0.0,0.16416416416416416,0.9571544058205336,0.484375,3519,33,128,31
Exp λ=0.0,0.16516516516516516,0.9571544058205336,0.484375,3519,33,128,31
Exp λ=0.0,0.16616616616616617,0.9571544058205336,0.484375,3519,33,128,31
Exp λ=0.0,0.16716716716716717,0.9574238749663163,0.47692307692307695,3519,34,127,31
Exp λ=0.0,0.16816816816816815,0.9574238749663163,0.47761194029850745,3518,35,126,32
Exp λ=0.0,0.16916916916916916,0.9574238749663163,0.47761194029850745,3518,35,126,32
Exp λ=0.0,0.17017017017017017,0.9574238749663163,0.47761194029850745,3518,35,126,32
Exp λ=0.0,0.17117117117117117,0.9571544058205336,0.4852941176470588,3517,35,126,33
Exp λ=0.0,0.17217217217217218,0.9568849366747507,0.4927536231884058,3516,35,126,34
Exp λ=0.0,0.17317317317317318,0.9568849366747507,0.4927536231884058,3516,35,126,34
Exp λ=0.0,0.17417417417417416,0.9568849366747507,0.4927536231884058,3516,35,126,34
Exp λ=0.0,0.17517517517517517,0.956615467528968,0.5,3515,35,126,35
Exp λ=0.0,0.17617617617617617,0.956615467528968,0.5,3515,35,126,35
Exp λ=0.0,0.17717717717717718,0.956615467528968,0.5,3515,35,126,35
Exp λ=0.0,0.1781781781781782,0.9563459983831851,0.5070422535211268,3514,35,126,36
Exp λ=0.0,0.17917917917917917,0.956615467528968,0.5,3514,36,125,36
Exp λ=0.0,0.18018018018018017,0.956615467528968,0.5,3514,36,125,36
Exp λ=0.0,0.18118118118118118,0.956615467528968,0.5,3514,36,125,36
Exp λ=0.0,0.18218218218218218,0.956615467528968,0.5,3514,36,125,36
Exp λ=0.0,0.1831831831831832,0.9571544058205336,0.4864864864864865,3514,38,123,36
Exp λ=0.0,0.1841841841841842,0.9571544058205336,0.4864864864864865,3514,38,123,36
Exp λ=0.0,0.18518518518518517,0.9574238749663163,0.48,3514,39,122,36
Exp λ=0.0,0.18618618618618618,0.9574238749663163,0.48,3514,39,122,36
Exp λ=0.0,0.1871871871871872,0.9571544058205336,0.4868421052631579,3513,39,122,37
Exp λ=0.0,0.1881881881881882,0.9568849366747507,0.4935064935064935,3512,39,122,38
Exp λ=0.0,0.1891891891891892,0.9568849366747507,0.4935064935064935,3512,39,122,38
Exp λ=0.0,0.19019019019019018,0.956615467528968,0.5,3511,39,122,39
Exp λ=0.0,0.19119119119119118,0.9563459983831851,0.5063291139240507,3510,39,122,40
Exp λ=0.0,0.1921921921921922,0.9563459983831851,0.5063291139240507,3510,39,122,40
Exp λ=0.0,0.1931931931931932,0.9563459983831851,0.5063291139240507,3510,39,122,40
Exp λ=0.0,0.1941941941941942,0.9563459983831851,0.5063291139240507,3510,39,122,40
Exp λ=0.0,0.19519519519519518,0.9560765292374023,0.5125,3509,39,122,41
Exp λ=0.0,0.1961961961961962,0.9560765292374023,0.5121951219512195,3508,40,121,42
Exp λ=0.0,0.1971971971971972,0.9563459983831851,0.5060240963855421,3508,41,120,42
Exp λ=0.0,0.1981981981981982,0.956615467528968,0.5,3507,43,118,43
Exp λ=0.0,0.1991991991991992,0.9560765292374023,0.5111111111111111,3504,44,117,46
Exp λ=0.0,0.20020020020020018,0.9560765292374023,0.5111111111111111,3504,44,117,46
Exp λ=0.0,0.2012012012012012,0.9560765292374023,0.5111111111111111,3504,44,117,46
Exp λ=0.0,0.2022022022022022,0.9563459983831851,0.5054945054945055,3504,45,116,46
Exp λ=0.0,0.2032032032032032,0.9563459983831851,0.5054945054945055,3504,45,116,46
Exp λ=0.0,0.2042042042042042,0.9563459983831851,0.5054945054945055,3504,45,116,46
Exp λ=0.0,0.20520520520520522,0.9563459983831851,0.5053763440860215,3503,46,115,47
Exp λ=0.0,0.2062062062062062,0.9563459983831851,0.5053763440860215,3503,46,115,47
Exp λ=0.0,0.2072072072072072,0.9563459983831851,0.5053763440860215,3503,46,115,47
Exp λ=0.0,0.2082082082082082,0.956615467528968,0.5,3503,47,114,47
Exp λ=0.0,0.2092092092092092,0.9563459983831851,0.5052631578947369,3502,47,114,48
Exp λ=0.0,0.21021021021021022,0.9558070600916195,0.5154639175257731,3500,47,114,50
Exp λ=0.0,0.2112112112112112,0.9558070600916195,0.5154639175257731,3500,47,114,50
Exp λ=0.0,0.2122122122122122,0.9558070600916195,0.5154639175257731,3500,47,114,50
Exp λ=0.0,0.2132132132132132,0.9558070600916195,0.5154639175257731,3500,47,114,50
Exp λ=0.0,0.21421421421421422,0.9558070600916195,0.5154639175257731,3500,47,114,50
Exp λ=0.0,0.21521521521521522,0.9558070600916195,0.5154639175257731,3500,47,114,50
Exp λ=0.0,0.21621621621621623,0.9563459983831851,0.5050505050505051,3500,49,112,50
Exp λ=0.0,0.2172172172172172,0.9563459983831851,0.5050505050505051,3500,49,112,50
Exp λ=0.0,0.2182182182182182,0.9558070600916195,0.5148514851485149,3498,49,112,52
Exp λ=0.0,0.21921921921921922,0.9552681218000539,0.5242718446601942,3496,49,112,54
Exp λ=0.0,0.22022022022022023,0.9552681218000539,0.5238095238095238,3495,50,111,55
Exp λ=0.0,0.22122122122122123,0.9549986526542711,0.5283018867924528,3494,50,111,56
Exp λ=0.0,0.2222222222222222,0.9547291835084882,0.5327102803738317,3493,50,111,57
Exp λ=0.0,0.22322322322322322,0.9547291835084882,0.5327102803738317,3493,50,111,57
Exp λ=0.0,0.22422422422422422,0.9544597143627055,0.5370370370370371,3492,50,111,58
Exp λ=0.0,0.22522522522522523,0.9539207760711399,0.5454545454545454,3490,50,111,60
Exp λ=0.0,0.22622622622622623,0.9539207760711399,0.5454545454545454,3490,50,111,60
Exp λ=0.0,0.2272272272272272,0.953651306925357,0.5495495495495496,3489,50,111,61
Exp λ=0.0,0.22822822822822822,0.9533818377795742,0.5535714285714286,3488,50,111,62
Exp λ=0.0,0.22922922922922923,0.9533818377795742,0.5535714285714286,3488,50,111,62
Exp λ=0.0,0.23023023023023023,0.9533818377795742,0.5526315789473685,3487,51,110,63
Exp λ=0.0,0.23123123123123124,0.9528428994880086,0.5603448275862069,3485,51,110,65
Exp λ=0.0,0.23223223223223222,0.9528428994880086,0.5603448275862069,3485,51,110,65
Exp λ=0.0,0.23323323323323322,0.9531123686337915,0.5555555555555556,3485,52,109,65
Exp λ=0.0,0.23423423423423423,0.9528428994880086,0.559322033898305,3484,52,109,66
Exp λ=0.0,0.23523523523523523,0.9520344920506602,0.5702479338842975,3481,52,109,69
Exp λ=0.0,0.23623623623623624,0.9520344920506602,0.5702479338842975,3481,52,109,69
Exp λ=0.0,0.23723723723723725,0.9517650229048774,0.5737704918032787,3480,52,109,70
Exp λ=0.0,0.23823823823823823,0.9514955537590946,0.5772357723577236,3479,52,109,71
Exp λ=0.0,0.23923923923923923,0.9517650229048774,0.5725806451612904,3479,53,108,71
Exp λ=0.0,0.24024024024024024,0.9517650229048774,0.5714285714285714,3478,54,107,72
Exp λ=0.0,0.24124124124124124,0.9506871463217461,0.5846153846153846,3474,54,107,76
Exp λ=0.0,0.24224224224224225,0.9504176771759634,0.5877862595419847,3473,54,107,77
Exp λ=0.0,0.24324324324324323,0.9498787388843978,0.5939849624060151,3471,54,107,79
Exp λ=0.0,0.24424424424424424,0.9501482080301805,0.5895522388059702,3471,55,106,79
Exp λ=0.0,0.24524524524524524,0.9501482080301805,0.5895522388059702,3471,55,106,79
Exp λ=0.0,0.24624624624624625,0.9498787388843978,0.5925925925925926,3470,55,106,80
Exp λ=0.0,0.24724724724724725,0.9496092697386149,0.5955882352941176,3469,55,106,81
Exp λ=0.0,0.24824824824824826,0.9490703314470493,0.6014492753623188,3467,55,106,83
Exp λ=0.0,0.24924924924924924,0.9488008623012665,0.60431654676259,3466,55,106,84
Exp λ=0.0,0.2502502502502503,0.9488008623012665,0.60431654676259,3466,55,106,84
Exp λ=0.0,0.25125125125125125,0.9488008623012665,0.60431654676259,3466,55,106,84
Exp λ=0.0,0.25225225225225223,0.9488008623012665,0.60431654676259,3466,55,106,84
Exp λ=0.0,0.25325325325325326,0.9485313931554837,0.6071428571428571,3465,55,106,85
Exp λ=0.0,0.25425425425425424,0.9482619240097009,0.6099290780141844,3464,55,106,86
Exp λ=0.0,0.2552552552552553,0.9474535165723524,0.6180555555555556,3461,55,106,89
Exp λ=0.0,0.25625625625625625,0.9463756399892213,0.6283783783783784,3457,55,106,93
Exp λ=0.0,0.25725725725725723,0.9461061708434384,0.6308724832214765,3456,55,106,94
Exp λ=0.0,0.25825825825825827,0.9461061708434384,0.6308724832214765,3456,55,106,94
Exp λ=0.0,0.25925925925925924,0.9461061708434384,0.6308724832214765,3456,55,106,94
Exp λ=0.0,0.2602602602602603,0.9458367016976557,0.6333333333333333,3455,55,106,95
Exp λ=0.0,0.26126126126126126,0.9455672325518728,0.6357615894039735,3454,55,106,96
Exp λ=0.0,0.26226226226226224,0.94529776340609,0.6381578947368421,3453,55,106,97
Exp λ=0.0,0.26326326326326327,0.9450282942603072,0.6387096774193548,3451,56,105,99
Exp λ=0.0,0.26426426426426425,0.9444893559687416,0.643312101910828,3449,56,105,101
Exp λ=0.0,0.2652652652652653,0.9439504176771759,0.6459627329192547,3446,57,104,104
Exp λ=0.0,0.26626626626626626,0.9434114793856103,0.6503067484662577,3444,57,104,106
Exp λ=0.0,0.26726726726726724,0.9434114793856103,0.6503067484662577,3444,57,104,106
Exp λ=0.0,0.2682682682682683,0.9434114793856103,0.6503067484662577,3444,57,104,106
Exp λ=0.0,0.26926926926926925,0.9428725410940447,0.6545454545454545,3442,57,104,108
Exp λ=0.0,0.2702702702702703,0.9423336028024791,0.6586826347305389,3440,57,104,110
Exp λ=0.0,0.27127127127127126,0.9420641336566963,0.6607142857142857,3439,57,104,111
Exp λ=0.0,0.27227227227227224,0.9415251953651307,0.6647058823529411,3437,57,104,113
Exp λ=0.0,0.2732732732732733,0.9415251953651307,0.6647058823529411,3437,57,104,113
Exp λ=0.0,0.27427427427427425,0.9409862570735651,0.6686046511627907,3435,57,104,115
Exp λ=0.0,0.2752752752752753,0.9407167879277822,0.6705202312138728,3434,57,104,116
Exp λ=0.0,0.27627627627627627,0.9407167879277822,0.6705202312138728,3434,57,104,116
Exp λ=0.0,0.2772772772772773,0.9407167879277822,0.6705202312138728,3434,57,104,116
Exp λ=0.0,0.2782782782782783,0.9404473187819995,0.6724137931034483,3433,57,104,117
Exp λ=0.0,0.27927927927927926,0.9404473187819995,0.6724137931034483,3433,57,104,117
Exp λ=0.0,0.2802802802802803,0.9401778496362166,0.6742857142857143,3432,57,104,118
Exp λ=0.0,0.28128128128128127,0.9401778496362166,0.672316384180791,3431,58,103,119
Exp λ=0.0,0.2822822822822823,0.9399083804904338,0.6741573033707865,3430,58,103,120
Exp λ=0.0,0.2832832832832833,0.9393694421988682,0.6777777777777778,3428,58,103,122
Exp λ=0.0,0.28428428428428426,0.9390999730530855,0.6795580110497238,3427,58,103,123
Exp λ=0.0,0.2852852852852853,0.9388305039073026,0.6793478260869565,3425,59,102,125
Exp λ=0.0,0.2862862862862863,0.9385610347615198,0.6810810810810811,3424,59,102,126
Exp λ=0.0,0.2872872872872873,0.9388305039073026,0.675531914893617,3423,61,100,127
Exp λ=0.0,0.2882882882882883,0.9385610347615198,0.6772486772486772,3422,61,100,128
Exp λ=0.0,0.28928928928928926,0.9385610347615198,0.675392670157068,3421,62,99,129
Exp λ=0.0,0.2902902902902903,0.938291565615737,0.6770833333333334,3420,62,99,130
Exp λ=0.0,0.2912912912912913,0.9380220964699542,0.676923076923077,3418,63,98,132
Exp λ=0.0,0.2922922922922923,0.9377526273241714,0.6785714285714286,3417,63,98,133
Exp λ=0.0,0.2932932932932933,0.9374831581783886,0.6802030456852792,3416,63,98,134
Exp λ=0.0,0.29429429429429427,0.9372136890326057,0.6818181818181818,3415,63,98,135
Exp λ=0.0,0.2952952952952953,0.936944219886823,0.6834170854271356,3414,63,98,136
Exp λ=0.0,0.2962962962962963,0.9358663433036917,0.6896551724137931,3410,63,98,140
Exp λ=0.0,0.2972972972972973,0.9355968741579089,0.6911764705882353,3409,63,98,141
Exp λ=0.0,0.2982982982982983,0.9353274050121261,0.6926829268292682,3408,63,98,142
Exp λ=0.0,0.29929929929929927,0.9350579358663433,0.6941747572815534,3407,63,98,143
Exp λ=0.0,0.3003003003003003,0.9345189975747777,0.6971153846153846,3405,63,98,145
Exp λ=0.0,0.3013013013013013,0.9337105901374293,0.7014218009478673,3402,63,98,148
Exp λ=0.0,0.3023023023023023,0.9337105901374293,0.7014218009478673,3402,63,98,148
Exp λ=0.0,0.3033033033033033,0.9334411209916464,0.7009345794392523,3400,64,97,150
Exp λ=0.0,0.30430430430430433,0.9334411209916464,0.7009345794392523,3400,64,97,150
Exp λ=0.0,0.3053053053053053,0.9323632444085153,0.7045454545454546,3395,65,96,155
Exp λ=0.0,0.3063063063063063,0.931285367825384,0.7098214285714286,3391,65,96,159
Exp λ=0.0,0.3073073073073073,0.9310158986796012,0.7111111111111111,3390,65,96,160
Exp λ=0.0,0.3083083083083083,0.9310158986796012,0.7111111111111111,3390,65,96,160
Exp λ=0.0,0.30930930930930933,0.9315548369711668,0.7048458149779736,3390,67,94,160
Exp λ=0.0,0.3103103103103103,0.931285367825384,0.706140350877193,3389,67,94,161
Exp λ=0.0,0.3113113113113113,0.9310158986796012,0.7074235807860262,3388,67,94,162
Exp λ=0.0,0.3123123123123123,0.9310158986796012,0.7056277056277056,3387,68,93,163
Exp λ=0.0,0.3133133133133133,0.9304769603880356,0.7081545064377682,3385,68,93,165
Exp λ=0.0,0.31431431431431434,0.9293990838049043,0.7130801687763713,3381,68,93,169
Exp λ=0.0,0.3153153153153153,0.9288601455133387,0.7154811715481172,3379,68,93,171
