weight,threshold,accuracy,accusation_error,tps,tns,fps,fns
Exp λ=0.0,0.07807807807807808,0.7912385073012439,0.8842364532019704,2832,94,54,718
Exp λ=0.0,0.07907907907907907,0.7890751757706869,0.8853658536585366,2824,94,54,726
Exp λ=0.0,0.08008008008008008,0.7874526771227691,0.8861985472154964,2818,94,54,732
Exp λ=0.0,0.08108108108108109,0.7850189291508923,0.8864994026284349,2808,95,53,742
Exp λ=0.0,0.08208208208208208,0.7847485127095727,0.8857142857142857,2806,96,52,744
Exp λ=0.0,0.08308308308308308,0.7817739318550568,0.8871915393654524,2795,96,52,755
Exp λ=0.0,0.08408408408408408,0.77934018388318,0.8883720930232558,2786,96,52,764
Exp λ=0.0,0.08508508508508508,0.777176852352623,0.8894009216589862,2778,96,52,772
Exp λ=0.0,0.08608608608608609,0.7744726879394267,0.8906605922551253,2768,96,52,782
Exp λ=0.0,0.08708708708708708,0.7723093564088697,0.891647855530474,2760,96,52,790
Exp λ=0.0,0.08808808808808809,0.7704164413196323,0.8916201117318435,2752,97,51,798
Exp λ=0.0,0.0890890890890891,0.7682531097890751,0.8917127071823204,2743,98,50,807
Exp λ=0.0,0.09009009009009009,0.7663601946998377,0.8925438596491229,2736,98,50,814
Exp λ=0.0,0.09109109109109109,0.7650081124932396,0.8931297709923665,2731,98,50,819
Exp λ=0.0,0.0920920920920921,0.7639264467279611,0.8935939196525515,2727,98,50,823
Exp λ=0.0,0.09309309309309309,0.7625743645213628,0.8933189655172413,2721,99,49,829
Exp λ=0.0,0.0940940940940941,0.7614926987560844,0.8937768240343348,2717,99,49,833
Exp λ=0.0,0.09509509509509509,0.759599783666847,0.8945686900958466,2710,99,49,840
Exp λ=0.0,0.0960960960960961,0.7577068685776095,0.8945147679324894,2702,100,48,848
Exp λ=0.0,0.0970970970970971,0.7558139534883721,0.8952879581151832,2695,100,48,855
Exp λ=0.0,0.0980980980980981,0.7533802055164954,0.8962655601659751,2686,100,48,864
Exp λ=0.0,0.0990990990990991,0.7501352082206598,0.8967280163599182,2673,101,47,877
Exp λ=0.0,0.10010010010010009,0.7477014602487831,0.8976697061803445,2664,101,47,886
Exp λ=0.0,0.1011011011011011,0.7455381287182261,0.8984924623115578,2656,101,47,894
Exp λ=0.0,0.1021021021021021,0.7425635478637101,0.8996023856858847,2645,101,47,905
Exp λ=0.0,0.1031031031031031,0.7409410492157923,0.900197628458498,2639,101,47,911
Exp λ=0.0,0.1041041041041041,0.7387777176852353,0.9009803921568628,2631,101,47,919
Exp λ=0.0,0.10510510510510511,0.7368848025959979,0.9016553067185978,2624,101,47,926
Exp λ=0.0,0.1061061061061061,0.7344510546241212,0.9025096525096525,2615,101,47,935
Exp λ=0.0,0.10710710710710711,0.732287723093564,0.9032567049808429,2607,101,47,943
Exp λ=0.0,0.10810810810810811,0.7312060573282856,0.9036259541984732,2603,101,47,947
Exp λ=0.0,0.1091091091091091,0.7293131422390481,0.9035004730368968,2595,102,46,955
Exp λ=0.0,0.11011011011011011,0.7268793942671714,0.902803738317757,2584,104,44,966
Exp λ=0.0,0.1111111111111111,0.7241752298539751,0.9029574861367837,2573,105,43,977
Exp λ=0.0,0.11211211211211211,0.719848566792861,0.9043715846994536,2557,105,43,993
Exp λ=0.0,0.11311311311311312,0.7152514872904273,0.905829596412556,2540,105,43,1010
Exp λ=0.0,0.11411411411411411,0.7114656571119524,0.9069973427812223,2526,105,43,1024
Exp λ=0.0,0.11511511511511512,0.7098431584640346,0.9074889867841409,2520,105,43,1030
Exp λ=0.0,0.11611611611611611,0.7084910762574365,0.9071803852889667,2514,106,42,1036
Exp λ=0.0,0.11711711711711711,0.7057869118442401,0.9079861111111112,2504,106,42,1046
Exp λ=0.0,0.11811811811811812,0.7047052460789616,0.9075993091537133,2499,107,41,1051
Exp λ=0.0,0.11911911911911911,0.7022714981070849,0.9076133447390933,2489,108,40,1061
Exp λ=0.0,0.12012012012012012,0.7003785830178475,0.9081632653061225,2482,108,40,1068
Exp λ=0.0,0.12112112112112113,0.6987560843699296,0.9086294416243654,2476,108,40,1074
Exp λ=0.0,0.12212212212212212,0.6979448350459708,0.9074852817493693,2471,110,38,1079
Exp λ=0.0,0.12312312312312312,0.6971335857220119,0.907035175879397,2467,111,37,1083
Exp λ=0.0,0.12412412412412413,0.693347755543537,0.9081125827814569,2453,111,37,1097
Exp λ=0.0,0.12512512512512514,0.6909140075716603,0.9087921117502055,2444,111,37,1106
Exp λ=0.0,0.12612612612612611,0.6887506760411033,0.908720456397718,2435,112,36,1115
Exp λ=0.0,0.12712712712712712,0.686046511627907,0.9094583670169766,2425,112,36,1125
Exp λ=0.0,0.12812812812812813,0.6833423472147107,0.9101844426623897,2415,112,36,1135
Exp λ=0.0,0.12912912912912913,0.6817198485667929,0.9099601593625498,2408,113,35,1142
Exp λ=0.0,0.13013013013013014,0.6798269334775554,0.910459587955626,2401,113,35,1149
Exp λ=0.0,0.13113113113113112,0.6790156841535966,0.9106719367588932,2398,113,35,1152
Exp λ=0.0,0.13213213213213212,0.6771227690643591,0.9111635220125787,2391,113,35,1159
Exp λ=0.0,0.13313313313313313,0.6752298539751217,0.9110070257611241,2383,114,34,1167
Exp λ=0.0,0.13413413413413414,0.673607355327204,0.9101471727343144,2375,116,32,1175
Exp λ=0.0,0.13513513513513514,0.6700919415900487,0.911042944785276,2362,116,32,1188
Exp λ=0.0,0.13613613613613612,0.6687398593834505,0.9113827349121467,2357,116,32,1193
Exp λ=0.0,0.13713713713713713,0.6665765278528935,0.911921032649962,2349,116,32,1201
Exp λ=0.0,0.13813813813813813,0.6654948620876149,0.9121877365632097,2345,116,32,1205
Exp λ=0.0,0.13913913913913914,0.6636019469983775,0.9126506024096386,2338,116,32,1212
Exp λ=0.0,0.14014014014014015,0.6611681990265008,0.9132385938668661,2329,116,32,1221
Exp λ=0.0,0.14114114114114115,0.6603569497025419,0.9134328358208955,2326,116,32,1224
Exp λ=0.0,0.14214214214214213,0.6598161168199026,0.912332838038633,2322,118,30,1228
Exp λ=0.0,0.14314314314314314,0.6581936181719849,0.9127218934911243,2316,118,30,1234
Exp λ=0.0,0.14414414414414414,0.6549486208761492,0.9128843338213762,2303,119,29,1247
Exp λ=0.0,0.14514514514514515,0.6535965386695511,0.912,2296,121,27,1254
Exp λ=0.0,0.14614614614614616,0.6525148729042726,0.9116582186821144,2291,122,26,1259
Exp λ=0.0,0.14714714714714713,0.6489994591671173,0.9124820659971306,2278,122,26,1272
Exp λ=0.0,0.14814814814814814,0.6487290427257977,0.9125448028673835,2277,122,26,1273
Exp λ=0.0,0.14914914914914915,0.6471065440778799,0.9123307198859587,2270,123,25,1280
Exp λ=0.0,0.15015015015015015,0.6457544618712818,0.9126420454545454,2265,123,25,1285
Exp λ=0.0,0.15115115115115116,0.6444023796646836,0.9129511677282378,2260,123,25,1290
Exp λ=0.0,0.15215215215215216,0.6425094645754462,0.9133802816901408,2253,123,25,1297
Exp λ=0.0,0.15315315315315314,0.641157382368848,0.9136842105263158,2248,123,25,1302
Exp λ=0.0,0.15415415415415415,0.6403461330448891,0.9132867132867133,2244,124,24,1306
Exp λ=0.0,0.15515515515515516,0.638182801514332,0.913769123783032,2236,124,24,1314
Exp λ=0.0,0.15615615615615616,0.6352082206598161,0.9144237405106971,2225,124,24,1325
Exp λ=0.0,0.15715715715715717,0.6325040562466198,0.9150102810143934,2215,124,24,1335
Exp λ=0.0,0.15815815815815815,0.628718226068145,0.9158180583842498,2201,124,24,1349
Exp λ=0.0,0.15915915915915915,0.6268253109789075,0.9162162162162162,2194,124,24,1356
Exp λ=0.0,0.16016016016016016,0.6249323958896701,0.9166106254203094,2187,124,24,1363
Exp λ=0.0,0.16116116116116116,0.6222282314764738,0.9171676686706747,2177,124,24,1373
Exp λ=0.0,0.16216216216216217,0.6176311519740401,0.9180977542932629,2160,124,24,1390
Exp λ=0.0,0.16316316316316315,0.6151974040021634,0.9185817465528562,2151,124,24,1399
Exp λ=0.0,0.16416416416416416,0.6130340724716062,0.9190071848465056,2143,124,24,1407
Exp λ=0.0,0.16516516516516516,0.6111411573823688,0.9193758127438232,2136,124,24,1414
Exp λ=0.0,0.16616616616616617,0.6087074094104922,0.9193027759845062,2126,125,23,1424
Exp λ=0.0,0.16716716716716717,0.6065440778799351,0.9197174052665382,2118,125,23,1432
Exp λ=0.0,0.16816816816816815,0.6035694970254192,0.920280612244898,2107,125,23,1443
Exp λ=0.0,0.16916916916916916,0.602217414818821,0.9205340114431023,2102,125,23,1448
Exp λ=0.0,0.17017017017017017,0.6003244997295836,0.9208860759493671,2095,125,23,1455
Exp λ=0.0,0.17117117117117117,0.597079502433748,0.9214824120603015,2083,125,23,1467
Exp λ=0.0,0.17217217217217218,0.596268253109789,0.9205753595997499,2078,127,21,1472
Exp λ=0.0,0.17317317317317318,0.5949161709031909,0.9208229426433915,2073,127,21,1477
Exp λ=0.0,0.17417417417417416,0.5935640886965927,0.9210689869484152,2068,127,21,1482
Exp λ=0.0,0.17517517517517517,0.5916711736073553,0.9214108910891089,2061,127,21,1489
Exp λ=0.0,0.17617617617617617,0.5897782585181179,0.9217498459642637,2054,127,21,1496
Exp λ=0.0,0.17717717717717718,0.5881557598702001,0.9220380601596071,2048,127,21,1502
Exp λ=0.0,0.1781781781781782,0.5865332612222823,0.921808185705559,2041,128,20,1509
Exp λ=0.0,0.17917917917917917,0.5851811790156841,0.9215328467153284,2035,129,19,1515
Exp λ=0.0,0.18018018018018017,0.5824770146024878,0.9220072551390568,2025,129,19,1525
Exp λ=0.0,0.18118118118118118,0.5797728501892915,0.921968787515006,2014,130,18,1536
Exp λ=0.0,0.18218218218218218,0.578691184424013,0.9216507177033493,2009,131,17,1541
Exp λ=0.0,0.1831831831831832,0.5762574364521363,0.9220701963117193,2000,131,17,1550
Exp λ=0.0,0.1841841841841842,0.5740941049215792,0.9224393132030787,1992,131,17,1558
Exp λ=0.0,0.18518518518518517,0.5724716062736614,0.9227138643067847,1986,131,17,1564
Exp λ=0.0,0.18618618618618618,0.5694970254191455,0.9232121922626025,1975,131,17,1575
Exp λ=0.0,0.1871871871871872,0.5678745267712277,0.923481308411215,1969,131,17,1581
Exp λ=0.0,0.1881881881881882,0.5657111952406706,0.9238372093023256,1961,131,17,1589
Exp λ=0.0,0.1891891891891892,0.5648999459167118,0.9239698200812536,1958,131,17,1592
Exp λ=0.0,0.19019019019019018,0.5624661979448351,0.924364896073903,1949,131,17,1601
Exp λ=0.0,0.19119119119119118,0.5611141157382369,0.9245826137017847,1944,131,17,1606
Exp λ=0.0,0.1921921921921922,0.5592212006489995,0.9248853211009175,1937,131,17,1613
Exp λ=0.0,0.1931931931931932,0.5565170362358032,0.9253135689851767,1927,131,17,1623
Exp λ=0.0,0.1941941941941942,0.5557057869118442,0.9254410927717701,1924,131,17,1626
Exp λ=0.0,0.19519519519519518,0.5546241211465657,0.9256104486087451,1920,131,17,1630
Exp λ=0.0,0.1961961961961962,0.5530016224986479,0.9258630447085455,1914,131,17,1636
Exp λ=0.0,0.1971971971971972,0.5502974580854516,0.9262802476083286,1904,131,17,1646
Exp λ=0.0,0.1981981981981982,0.5484045429962142,0.9260918253079508,1896,132,16,1654
Exp λ=0.0,0.1991991991991992,0.5467820443482964,0.9263392857142857,1890,132,16,1660
Exp λ=0.0,0.20020020020020018,0.5454299621416983,0.9265442404006677,1885,132,16,1665
Exp λ=0.0,0.2012012012012012,0.5440778799351,0.9267480577136515,1880,132,16,1670
Exp λ=0.0,0.2022022022022022,0.5435370470524608,0.926829268292683,1878,132,16,1672
Exp λ=0.0,0.2032032032032032,0.5424553812871823,0.9269911504424779,1874,132,16,1676
Exp λ=0.0,0.2042042042042042,0.5411032990805841,0.9267217630853994,1868,133,15,1682
Exp λ=0.0,0.20520520520520522,0.5392103839913467,0.9270032930845225,1861,133,15,1689
Exp λ=0.0,0.2062062062062062,0.5373174689021093,0.9272826681246583,1854,133,15,1696
Exp λ=0.0,0.2072072072072072,0.5354245538128718,0.9275599128540305,1847,133,15,1703
Exp λ=0.0,0.2082082082082082,0.5340724716062737,0.9277566539923955,1842,133,15,1708
Exp λ=0.0,0.2092092092092092,0.5324499729583558,0.9279913373037358,1836,133,15,1714
Exp λ=0.0,0.21021021021021022,0.5297458085451595,0.9283791060850834,1826,133,15,1724
Exp λ=0.0,0.2112112112112112,0.5270416441319632,0.9287627209426889,1816,133,15,1734
Exp λ=0.0,0.2122122122122122,0.5248783126014062,0.9290666666666667,1808,133,15,1742
Exp λ=0.0,0.2132132132132132,0.5227149810708491,0.929368029739777,1800,133,15,1750
Exp λ=0.0,0.21421421421421422,0.5213628988642509,0.9295550847457628,1795,133,15,1755
Exp λ=0.0,0.21521521521521522,0.5197404002163332,0.9297782470960929,1789,133,15,1761
Exp λ=0.0,0.21621621621621623,0.518388318009735,0.9299631384939442,1784,133,15,1766
Exp λ=0.0,0.2172172172172172,0.5164954029204976,0.9302203567681008,1777,133,15,1773
Exp λ=0.0,0.2182182182182182,0.5140616549486209,0.9305483028720627,1768,133,15,1782
Exp λ=0.0,0.21921921921921922,0.513250405624662,0.9306569343065694,1765,133,15,1785
Exp λ=0.0,0.22022022022022023,0.5108166576527853,0.9309807991696938,1756,133,15,1794
Exp λ=0.0,0.22122122122122123,0.5089237425635479,0.9312306101344364,1749,133,15,1801
Exp λ=0.0,0.2222222222222222,0.5067604110329909,0.931513903192585,1741,133,15,1809
Exp λ=0.0,0.22322322322322322,0.505137912385073,0.9317248459958932,1735,133,15,1815
Exp λ=0.0,0.22422422422422422,0.502974580854516,0.9320040899795501,1727,133,15,1823
Exp λ=0.0,0.22522522522522523,0.5016224986479177,0.9321774604793472,1722,133,15,1828
Exp λ=0.0,0.22622622622622623,0.5005408328826393,0.9323155216284987,1718,133,15,1832
Exp λ=0.0,0.2272272272272272,0.49783666846944297,0.9326582278481013,1708,133,15,1842
Exp λ=0.0,0.22822822822822822,0.4959437533802055,0.9328960645812311,1701,133,15,1849
Exp λ=0.0,0.22922922922922923,0.49540292049756623,0.9329637096774194,1699,133,15,1851
Exp λ=0.0,0.23023023023023023,0.49378042184964843,0.9331658291457287,1693,133,15,1857
Exp λ=0.0,0.23123123123123124,0.4910762574364521,0.9335,1683,133,15,1867
Exp λ=0.0,0.23223223223223222,0.48972417522985395,0.9336658354114713,1678,133,15,1872
Exp λ=0.0,0.23323323323323322,0.4875608436992969,0.9339294585196225,1670,133,15,1880
Exp λ=0.0,0.23423423423423423,0.48458626284478096,0.9342885375494071,1659,133,15,1891
Exp λ=0.0,0.23523523523523523,0.48296376419686315,0.9344827586206896,1653,133,15,1897
Exp λ=0.0,0.23623623623623624,0.48107084910762576,0.9347079037800687,1646,133,15,1904
Exp λ=0.0,0.23723723723723725,0.4799891833423472,0.9348358647721705,1642,133,15,1908
Exp λ=0.0,0.23823823823823823,0.47836668469442944,0.9350268685881779,1636,133,15,1914
Exp λ=0.0,0.23923923923923923,0.47836668469442944,0.9346022449975598,1635,134,14,1915
Exp λ=0.0,0.24024024024024024,0.47674418604651164,0.9343704423918328,1628,135,13,1922
Exp λ=0.0,0.24124124124124124,0.4737696051919957,0.9347195357833655,1617,135,13,1933
Exp λ=0.0,0.24224224224224225,0.4721471065440779,0.9349083895853423,1611,135,13,1939
Exp λ=0.0,0.24324324324324323,0.46944294213088156,0.9352207293666027,1601,135,13,1949
Exp λ=0.0,0.24424424424424424,0.4675500270416441,0.9354375896700143,1594,135,13,1956
Exp λ=0.0,0.24524524524524524,0.4653866955110871,0.9356836588851835,1586,135,13,1964
Exp λ=0.0,0.24624624624624625,0.46511627906976744,0.9357142857142857,1585,135,13,1965
Exp λ=0.0,0.24724724724724725,0.46349378042184963,0.9358974358974359,1579,135,13,1971
Exp λ=0.0,0.24824824824824826,0.46322336398053,0.9359278595158994,1578,135,13,1972
Exp λ=0.0,0.24924924924924924,0.4607896160086533,0.9362003780718336,1569,135,13,1981
Exp λ=0.0,0.2502502502502503,0.4588967009194159,0.9364107395195478,1562,135,13,1988
Exp λ=0.0,0.25125125125125125,0.4561925365062196,0.9367088607594937,1552,135,13,1998
Exp λ=0.0,0.25225225225225223,0.45429962141698216,0.9369158878504673,1545,135,13,2005
Exp λ=0.0,0.25325325325325326,0.4524067063277447,0.9371215649743828,1538,135,13,2012
Exp λ=0.0,0.25425425425425424,0.45105462412114655,0.9372676579925651,1533,135,13,2017
Exp λ=0.0,0.2552552552552553,0.44916170903190916,0.937471051412691,1526,135,13,2024
Exp λ=0.0,0.25625625625625625,0.447809626825311,0.9376155268022182,1521,135,13,2029
Exp λ=0.0,0.25725725725725723,0.4456462952947539,0.9378453038674033,1513,135,13,2037
Exp λ=0.0,0.25825825825825827,0.4440237966468361,0.9376146788990826,1506,136,12,2044
Exp λ=0.0,0.25925925925925924,0.4429421308815576,0.9377289377289377,1502,136,12,2048
Exp λ=0.0,0.2602602602602603,0.44077879935100056,0.9379562043795621,1494,136,12,2056
Exp λ=0.0,0.26126126126126126,0.439697133585722,0.9380692167577414,1490,136,12,2060
Exp λ=0.0,0.26226226226226224,0.43699296917252567,0.9383499546690843,1480,136,12,2070
Exp λ=0.0,0.26326326326326327,0.4353704705246079,0.9385171790235082,1474,136,12,2076
Exp λ=0.0,0.26426426426426425,0.43266630611141155,0.9387938793879388,1464,136,12,2086
Exp λ=0.0,0.2652652652652653,0.4310438074634938,0.9389587073608617,1458,136,12,2092
Exp λ=0.0,0.26626626626626626,0.4288804759329367,0.9391771019677997,1450,136,12,2100
Exp λ=0.0,0.26726726726726724,0.42752839372633855,0.9393128067826862,1445,136,12,2105
Exp λ=0.0,0.2682682682682683,0.42563547863710116,0.9395017793594306,1438,136,12,2112
Exp λ=0.0,0.26926926926926925,0.42401297998918336,0.9396628216503993,1432,136,12,2118
Exp λ=0.0,0.2702702702702703,0.42320173066522443,0.9397430217102348,1429,136,12,2121
Exp λ=0.0,0.27127127127127126,0.42130881557598704,0.9399293286219081,1422,136,12,2128
Exp λ=0.0,0.27227227227227224,0.4199567333693889,0.9400617011899515,1417,136,12,2133
Exp λ=0.0,0.2732732732732733,0.4186046511627907,0.940193491644679,1412,136,12,2138
Exp λ=0.0,0.27427427427427425,0.41725256895619256,0.9403247038174638,1407,136,12,2143
Exp λ=0.0,0.2752752752752753,0.41563007030827476,0.9404814004376367,1401,136,12,2149
Exp λ=0.0,0.27627627627627627,0.4142779881016766,0.9402268760907504,1395,137,11,2155
Exp λ=0.0,0.2772772772772773,0.41238507301243915,0.9404088734232275,1388,137,11,2162
Exp λ=0.0,0.2782782782782783,0.41130340724716064,0.940512375162831,1384,137,11,2166
Exp λ=0.0,0.27927927927927926,0.4102217414818821,0.94061551798873,1380,137,11,2170
Exp λ=0.0,0.2802802802802803,0.40886965927528396,0.9407439446366782,1375,137,11,2175
Exp λ=0.0,0.28128128128128127,0.40724716062736616,0.9408973252804141,1369,137,11,2181
Exp λ=0.0,0.2822822822822823,0.40616549486208764,0.9409991386735572,1365,137,11,2185
Exp λ=0.0,0.2832832832832833,0.4034613304488913,0.9412521440823327,1355,137,11,2195
Exp λ=0.0,0.28428428428428426,0.40237966468361275,0.9413527397260274,1351,137,11,2199
Exp λ=0.0,0.2852852852852853,0.4002163331530557,0.9415529010238908,1343,137,11,2207
Exp λ=0.0,0.2862862862862863,0.3985938345051379,0.9417021276595745,1337,137,11,2213
Exp λ=0.0,0.2872872872872873,0.39616008653326124,0.9419245442984315,1328,137,11,2222
Exp λ=0.0,0.2882882882882883,0.39561925365062195,0.9419737399407031,1326,137,11,2224
Exp λ=0.0,0.28928928928928926,0.3942671714440238,0.9420963651732882,1321,137,11,2229
Exp λ=0.0,0.2902902902902903,0.3931855056787453,0.9421940928270042,1317,137,11,2233
Exp λ=0.0,0.2912912912912913,0.392644672796106,0.9422428330522765,1315,137,11,2235
Exp λ=0.0,0.2922922922922923,0.3907517577068686,0.9424127784783523,1308,137,11,2242
Exp λ=0.0,0.2932932932932933,0.3891292590589508,0.9425576519916142,1302,137,11,2248
Exp λ=0.0,0.29429429429429427,0.38885884261763115,0.9422110552763819,1300,138,10,2250
Exp λ=0.0,0.2952952952952953,0.387506760411033,0.9423318010865023,1295,138,10,2255
Exp λ=0.0,0.2962962962962963,0.3858842617631152,0.9424760316798666,1289,138,10,2261
Exp λ=0.0,0.2972972972972973,0.38561384532179555,0.9425,1288,138,10,2262
Exp λ=0.0,0.2982982982982983,0.3842617631151974,0.9426195426195426,1283,138,10,2267
Exp λ=0.0,0.29929929929929927,0.3834505137912385,0.9426910299003323,1280,138,10,2270
Exp λ=0.0,0.3003003003003003,0.3826392644672796,0.9427623392783078,1277,138,10,2273
